id_comedien,nom,prenom,mail,dateNaiss,taille,poids,sexe
5253,Jana,Ladue,Jana@Ladue.uhv,1994-11-15,204.0,122.2,M
5254,Russell,Azevedo,Russell@Azevedo.imh,1941-5-3,193.7,124.4,M
5255,Jasmine,Griffin,Jasmine@Griffin.sfb,2006-10-21,147.2,91.2,M
5256,Janice,Sutton,Janice@Sutton.rwk,1995-5-12,195.6,97.3,F
5257,Harry,Cooper,Harry@Cooper.bth,1961-1-25,188.1,129.3,M
5258,Sarah,Hobden,Sarah@Hobden.rly,1975-5-10,170.5,108.8,M
5259,Ralph,Cleghorn,Ralph@Cleghorn.wgy,1975-3-3,169.7,105.0,M
5260,Kaye,Webster,Kaye@Webster.sgi,1998-9-27,209.4,116.6,M
5261,Everett,Lee,Everett@Lee.hae,2001-11-5,141.4,105.0,F
5262,Jeanne,Herrod,Jeanne@Herrod.ute,1961-9-4,148.2,56.8,F
5263,Carol,Lawson,Carol@Lawson.lgt,2005-6-8,141.6,67.9,M
5264,Terry,Medina,Terry@Medina.ogi,1969-8-26,147.1,48.9,M
5265,Benjamin,Knight,Benjamin@Knight.ebv,1968-10-18,140.5,74.2,F
5266,Tracy,Green,Tracy@Green.rip,1980-10-18,204.0,71.5,M
5267,Cleveland,Oconor,Cleveland@Oconor.ffz,1957-11-10,177.6,57.5,M
5268,Miriam,Leblanc,Miriam@Leblanc.vjb,1957-1-18,147.6,84.6,M
5269,Jennifer,Wardell,Jennifer@Wardell.drg,1952-5-8,185.9,75.0,M
5270,Janice,Williams,Janice@Williams.jku,1960-6-26,168.1,94.3,M
5271,Scott,Kent,Scott@Kent.pvq,1993-4-14,178.1,101.5,M
5272,Christine,Johnson,Christine@Johnson.jiz,1953-6-16,214.0,129.7,M
5273,Joanne,Chester,Joanne@Chester.pdx,1997-9-25,172.1,46.9,F
5274,Yvette,Hagen,Yvette@Hagen.rwb,1959-2-12,192.2,72.7,M
5275,Kathleen,Puff,Kathleen@Puff.ugn,2006-1-5,168.7,128.6,F
5276,Joesph,Manning,Joesph@Manning.vtl,1986-8-24,191.1,101.0,F
5277,Arturo,Cecena,Arturo@Cecena.vyk,1972-2-20,153.3,114.5,M
5278,Catherine,Rowland,Catherine@Rowland.mhd,1949-3-6,167.7,72.3,M
5279,Jill,Owens,Jill@Owens.bzy,1942-5-26,170.9,112.4,M
5280,Christina,Fralin,Christina@Fralin.bcw,2000-2-11,214.9,125.8,M
5281,Steven,Graser,Steven@Graser.fah,1946-6-8,148.7,103.4,M
5282,Jody,Guetierrez,Jody@Guetierrez.mis,2001-6-9,200.0,103.7,M
5283,Robert,Brooks,Robert@Brooks.frr,1954-3-13,147.2,40.4,M
5284,Angelo,Robinson,Angelo@Robinson.iot,1962-12-24,194.3,85.1,F
5285,Gary,Norton,Gary@Norton.oqm,1973-9-1,205.5,88.6,F
5286,Jacqueline,Beam,Jacqueline@Beam.dhs,2001-5-13,179.5,59.5,M
5287,Tammy,Baker,Tammy@Baker.cxs,1967-11-9,208.8,68.5,M
5288,Sheba,Hill,Sheba@Hill.oxk,1998-1-8,183.8,119.2,F
5289,Larry,Daughrity,Larry@Daughrity.wkr,1980-2-16,206.8,69.2,F
5290,Dorie,Wright,Dorie@Wright.jsz,1989-3-3,210.4,112.2,M
5291,Nellie,Gural,Nellie@Gural.mqn,1996-12-12,155.8,110.1,M
5292,Donnie,Valdez,Donnie@Valdez.awr,1985-1-9,193.6,110.1,M
5293,Jeannette,Martin,Jeannette@Martin.zjv,1991-9-8,148.8,128.6,M
5294,Floyd,Newlon,Floyd@Newlon.nwb,1999-3-7,162.6,70.5,F
5295,Daniel,Sroka,Daniel@Sroka.iqw,1973-2-3,201.1,75.1,M
5296,James,Kent,James@Kent.kpy,2001-9-27,198.7,130.0,M
5297,Bob,Brown,Bob@Brown.zft,2001-4-9,218.3,113.8,M
5298,Gordon,Jenkins,Gordon@Jenkins.pvx,1986-8-19,192.7,107.7,M
5299,Alexander,Franklin,Alexander@Franklin.igc,1969-10-26,152.0,123.1,M
5300,Kevin,Thomas,Kevin@Thomas.nex,1994-11-25,171.2,126.1,M
5301,Leonard,Lynn,Leonard@Lynn.hvn,2001-9-20,213.2,87.0,F
5302,Carrie,Hibler,Carrie@Hibler.wqb,1951-8-3,192.6,67.8,F
5303,Alan,Bishop,Alan@Bishop.jnq,2009-3-9,169.0,41.4,F
5304,Karen,Diaz,Karen@Diaz.fpg,1955-10-26,148.8,97.2,M
5305,Scott,Nesbitt,Scott@Nesbitt.aob,1984-2-16,180.4,84.4,M
5306,James,Noble,James@Noble.aym,1941-8-21,154.8,56.2,M
5307,John,Wilda,John@Wilda.ybw,1985-6-5,220.2,109.0,M
5308,Rafael,Heilman,Rafael@Heilman.gya,1988-9-20,218.2,61.8,M
5309,Kenneth,Scott,Kenneth@Scott.etr,1962-5-14,152.1,59.0,M
5310,April,Bushey,April@Bushey.gls,1991-6-7,169.9,53.0,F
5311,Dolores,Cable,Dolores@Cable.xvq,1983-2-19,211.4,60.0,M
5312,Wanda,Kujawa,Wanda@Kujawa.egm,1940-12-6,167.5,41.2,F
5313,Deidra,Carnahan,Deidra@Carnahan.kmp,1982-6-25,140.1,116.3,F
5314,Robert,Garman,Robert@Garman.rbd,2009-2-16,172.0,46.9,F
5315,Myron,Waite,Myron@Waite.ksf,1970-8-23,150.5,115.3,F
5316,Donna,Nelson,Donna@Nelson.cgq,1974-11-16,214.8,111.4,M
5317,Nicola,Bowman,Nicola@Bowman.jzc,1981-12-27,180.2,118.7,M
5318,Louise,Doyle,Louise@Doyle.pyq,1973-11-25,179.8,107.0,M
5319,Earleen,Dimaggio,Earleen@Dimaggio.ywc,1947-2-3,208.7,56.3,M
5320,Jeffery,Mccorrison,Jeffery@Mccorrison.log,1990-11-13,148.6,125.2,M
5321,Charles,Mcnutt,Charles@Mcnutt.wvg,1998-4-17,213.9,79.0,M
5322,Thomas,Morris,Thomas@Morris.sre,1983-5-5,213.8,45.4,M
5323,Jennifer,Rentfro,Jennifer@Rentfro.wfl,1944-7-21,147.9,95.3,M
5324,Eleanor,Rhoades,Eleanor@Rhoades.ejw,1973-10-1,216.0,62.8,M
5325,Robert,Rodriguez,Robert@Rodriguez.kjr,1948-10-17,155.9,103.4,F
5326,Ruth,Wellard,Ruth@Wellard.nyr,1964-4-21,184.8,47.4,F
5327,Ricky,Huckaby,Ricky@Huckaby.xsh,1975-10-4,218.0,94.4,M
5328,Barbara,Juarez,Barbara@Juarez.ycj,1969-5-19,169.1,115.8,M
5329,David,Ewing,David@Ewing.zdf,1999-8-8,198.6,83.1,M
5330,Jose,Harper,Jose@Harper.tsn,1965-5-15,158.0,108.9,M
5331,Marcia,Begay,Marcia@Begay.hta,1959-2-17,186.9,100.5,M
5332,Joey,Soto,Joey@Soto.ldq,2005-11-6,188.6,83.3,M
5333,Henry,Wilsey,Henry@Wilsey.ect,1943-9-2,148.6,44.3,F
5334,Leslie,Casiano,Leslie@Casiano.lxg,1998-2-27,160.4,120.4,M
5335,Amy,Utterback,Amy@Utterback.dlt,1940-10-18,143.2,70.4,F
5336,Raymond,Latney,Raymond@Latney.nku,1996-4-2,210.6,70.1,M
5337,Jeanette,Suarez,Jeanette@Suarez.vpk,1946-3-15,201.5,98.0,M
5338,Glenn,Day,Glenn@Day.nyl,1953-3-9,198.6,73.5,M
5339,Dewey,Banks,Dewey@Banks.rul,1963-11-9,191.2,79.2,M
5340,Leonard,Vasquez,Leonard@Vasquez.nek,1999-9-5,178.1,63.4,M
5341,Roosevelt,Sanchez,Roosevelt@Sanchez.vuy,1978-8-13,141.0,116.7,M
5342,Scottie,Simms,Scottie@Simms.leh,1944-2-28,211.3,48.4,M
5343,Howard,Baker,Howard@Baker.zzf,1997-3-28,149.2,75.1,F
5344,Lisa,Hill,Lisa@Hill.aqi,1941-7-11,168.2,42.0,M
5345,David,Munos,David@Munos.yiu,1952-3-22,207.3,62.0,F
5346,Nicole,Olson,Nicole@Olson.vdq,1968-2-24,195.0,75.8,M
5347,Tandra,Phillips,Tandra@Phillips.zvr,1944-10-1,207.0,107.0,M
5348,Paula,Spencer,Paula@Spencer.yve,1949-4-7,214.1,92.2,F
5349,Steve,Holmes,Steve@Holmes.puw,1944-11-7,214.3,92.4,M
5350,Jonathan,Jablonski,Jonathan@Jablonski.mwo,1973-11-19,202.1,104.4,M
5351,Lara,Gonzalez,Lara@Gonzalez.nlm,1999-12-24,197.6,63.8,F
5352,Jean,Smith,Jean@Smith.wlp,1986-7-9,191.5,72.3,M
5353,Elizabeth,King,Elizabeth@King.zef,1991-12-8,175.6,52.0,F
5354,Irene,Campbell,Irene@Campbell.ggu,1946-5-23,193.1,54.2,M
5355,Ryan,Keck,Ryan@Keck.kxl,1960-3-6,217.5,62.5,M
5356,Amy,Williams,Amy@Williams.lpl,1970-8-11,211.3,99.7,M
5357,Tameka,Holmes,Tameka@Holmes.fmf,1966-7-26,178.0,81.2,M
5358,Brenna,Stone,Brenna@Stone.dvq,1980-8-24,220.0,125.4,M
5359,Eric,Nilsson,Eric@Nilsson.sdx,1961-1-27,170.8,44.9,F
5360,Chester,Boyd,Chester@Boyd.tik,1966-7-16,205.6,51.4,F
5361,Margaret,Miller,Margaret@Miller.beo,1959-8-11,199.4,118.4,M
5362,David,Matthews,David@Matthews.way,1984-4-6,147.3,116.3,F
5363,Wilburn,Potter,Wilburn@Potter.jiq,1987-2-20,179.8,42.8,F
5364,Armand,Walker,Armand@Walker.dng,1985-10-5,207.0,62.9,F
5365,Scott,Love,Scott@Love.rlf,2003-12-13,206.9,102.7,F
5366,Kenneth,Mccarty,Kenneth@Mccarty.lhj,1964-2-24,157.5,99.1,F
5367,Lyle,Johnson,Lyle@Johnson.fgx,1974-12-19,158.3,123.9,M
5368,Aida,Douglas,Aida@Douglas.scj,2005-12-13,178.9,106.8,M
5369,Janina,Hughes,Janina@Hughes.bfm,1999-12-15,202.8,117.5,F
5370,Barbara,Burke,Barbara@Burke.beq,1996-3-22,147.2,111.6,M
5371,Evelyn,Thomas,Evelyn@Thomas.her,1986-7-1,170.8,88.6,M
5372,Troy,Rogers,Troy@Rogers.lrl,1950-4-2,157.9,90.8,M
5373,Paul,Sesco,Paul@Sesco.kyy,1945-2-24,155.1,51.4,M
5374,Robert,Mcgraw,Robert@Mcgraw.hfd,1969-6-5,209.8,62.4,F
5375,Gregory,Kirschman,Gregory@Kirschman.kim,1956-4-24,207.6,82.5,M
5376,Aurora,Perry,Aurora@Perry.zkw,1964-8-24,177.1,96.2,M
5377,Patrick,Matthews,Patrick@Matthews.fnq,2000-5-9,152.7,109.7,M
5378,Loma,Reed,Loma@Reed.xjq,2004-3-20,168.8,44.8,M
5379,Richard,Wilcox,Richard@Wilcox.laq,1999-1-11,212.3,68.0,M
5380,Sara,Bertolino,Sara@Bertolino.svo,1966-11-1,211.4,67.0,F
5381,Esther,Scheetz,Esther@Scheetz.ekq,1960-5-19,171.6,127.6,M
5382,Victoria,Kelly,Victoria@Kelly.kej,2003-6-19,147.6,111.1,M
5383,Danny,Goff,Danny@Goff.jiy,1975-4-13,172.3,107.7,M
5384,George,Petry,George@Petry.vxk,1959-5-22,218.3,66.0,M
5385,Marilyn,Abbott,Marilyn@Abbott.kjz,1942-5-4,155.8,42.8,M
5386,Nicholas,Troiano,Nicholas@Troiano.wyj,1952-4-20,207.6,114.1,M
5387,Joyce,Hunt,Joyce@Hunt.alp,1989-2-1,140.4,118.9,F
5388,Janice,Nugent,Janice@Nugent.uah,1970-11-21,145.7,88.8,F
5389,Alex,Myers,Alex@Myers.tgj,1952-3-27,167.1,119.4,M
5390,Joseph,Brown,Joseph@Brown.jmm,1999-1-25,148.0,108.3,M
5391,Jeffery,Nobles,Jeffery@Nobles.fml,1957-5-10,179.6,55.4,M
5392,Barbara,Duncan,Barbara@Duncan.lwp,2004-10-20,196.3,101.0,M
5393,Nanette,Taylor,Nanette@Taylor.vhl,1973-1-26,179.3,99.0,M
5394,Jennifer,Humphrey,Jennifer@Humphrey.yaa,1989-1-15,214.6,61.5,F
5395,Sharon,Beach,Sharon@Beach.gfm,1945-1-21,176.5,95.6,M
5396,Kenneth,Russell,Kenneth@Russell.nor,1969-4-20,143.2,43.8,F
5397,Lee,Sutton,Lee@Sutton.wkb,1993-3-27,158.7,128.5,M
5398,Kimberly,Davis,Kimberly@Davis.tjn,1990-5-24,173.1,128.2,F
5399,Chris,Radaker,Chris@Radaker.pva,1988-10-24,173.5,120.4,M
5400,Jolene,Nelson,Jolene@Nelson.kdr,1941-10-13,207.2,61.4,M
5401,Cassie,Stuckett,Cassie@Stuckett.ehn,2008-7-9,179.2,44.3,M
5402,Jose,Garner,Jose@Garner.qjw,1994-9-3,159.1,82.6,F
5403,Bernadette,Fontes,Bernadette@Fontes.sdw,1972-6-26,191.4,124.2,M
5404,William,Thomas,William@Thomas.zca,1982-5-6,147.4,78.4,F
5405,Harry,Sobus,Harry@Sobus.fug,2003-7-11,175.8,51.7,M
5406,John,Seneca,John@Seneca.qqp,1967-9-21,161.8,68.2,M
5407,Elizabeth,Bacich,Elizabeth@Bacich.nci,1983-3-3,155.3,54.2,M
5408,Chris,Sandau,Chris@Sandau.fqa,1985-4-17,188.0,63.8,M
5409,Michael,Burns,Michael@Burns.oeh,1961-11-18,208.8,113.4,M
5410,Michael,Bryant,Michael@Bryant.cwm,1942-12-28,156.4,129.2,F
5411,Myrna,Roach,Myrna@Roach.xpr,2008-6-1,172.5,93.8,M
5412,Kathleen,Brooks,Kathleen@Brooks.qye,1959-6-10,142.7,73.9,M
5413,Delma,Adams,Delma@Adams.mju,1988-9-19,158.5,53.1,F
5414,Judith,Garcia,Judith@Garcia.lwi,2002-7-27,148.8,63.8,M
5415,Rosina,Bagley,Rosina@Bagley.pbz,1948-11-22,159.6,119.8,M
5416,Elaine,Gaul,Elaine@Gaul.lhz,2005-8-22,201.9,125.0,F
5417,Yolanda,Martin,Yolanda@Martin.ezh,1973-10-24,142.1,57.4,M
5418,Sharon,Mccune,Sharon@Mccune.qia,1961-11-18,198.6,63.8,F
5419,Elizabeth,Richner,Elizabeth@Richner.abe,1957-4-8,213.3,55.1,M
5420,Gregory,Becnel,Gregory@Becnel.sxs,1957-1-27,170.0,84.7,M
5421,Christine,Harris,Christine@Harris.rew,2007-9-18,189.5,110.1,M
5422,Debbie,Jones,Debbie@Jones.hko,1971-4-14,144.2,91.4,M
5423,Lisa,Holloway,Lisa@Holloway.ext,1978-6-5,140.5,51.2,F
5424,Jorge,Tindell,Jorge@Tindell.vts,1966-7-23,158.4,123.5,M
5425,Lillie,Mullen,Lillie@Mullen.wkd,2001-9-7,149.2,123.1,M
5426,Blanca,Brown,Blanca@Brown.ppj,1989-7-18,186.0,117.0,F
5427,Cecil,Thompson,Cecil@Thompson.ztj,1976-5-18,182.6,110.0,F
5428,Charles,Mckenzie,Charles@Mckenzie.uvd,1960-8-23,169.0,122.2,M
5429,Lucile,Griffin,Lucile@Griffin.omo,1954-6-24,182.4,72.6,M
5430,Steven,Williams,Steven@Williams.ych,1945-4-7,193.0,130.3,F
5431,Constance,Carreiro,Constance@Carreiro.pdi,2004-7-9,178.2,42.6,F
5432,John,Stokes,John@Stokes.dnz,1970-10-18,156.1,86.1,F
5433,Bryant,Robertson,Bryant@Robertson.ogi,1952-8-15,167.2,105.2,M
5434,Colleen,Muto,Colleen@Muto.itq,1980-7-16,175.1,78.7,F
5435,Florence,Morgan,Florence@Morgan.czh,1990-12-14,186.0,82.3,M
5436,Jessie,Sprague,Jessie@Sprague.dyj,1961-9-10,215.0,113.4,F
5437,Shelba,Bower,Shelba@Bower.etv,2008-7-8,211.8,98.7,M
5438,Ester,Mayer,Ester@Mayer.zfd,1985-3-19,188.5,82.6,M
5439,Thomas,Fleming,Thomas@Fleming.vji,1948-3-24,202.0,118.0,M
5440,Linda,Mudd,Linda@Mudd.qgt,1967-3-14,151.6,90.7,F
5441,Luz,Perkins,Luz@Perkins.jyv,1970-9-21,197.3,71.7,F
5442,Todd,Collman,Todd@Collman.sqn,1995-8-25,151.6,43.8,M
5443,Teresa,Gomez,Teresa@Gomez.usg,1987-2-24,161.7,126.6,M
5444,Julia,Redmon,Julia@Redmon.bkl,1965-3-21,159.6,59.1,F
5445,Margaret,Huff,Margaret@Huff.flv,2002-5-6,179.7,92.5,M
5446,Ellen,Smith,Ellen@Smith.ozk,1970-10-24,141.3,77.6,F
5447,Robert,Malm,Robert@Malm.jsw,1953-1-6,189.7,108.7,F
5448,Trevor,Rohan,Trevor@Rohan.ngm,2000-9-8,211.0,73.5,F
5449,Patrick,Ryan,Patrick@Ryan.uye,2004-2-8,148.3,56.5,M
5450,Agnes,Mcallister,Agnes@Mcallister.wjg,2002-2-8,166.7,121.8,F
5451,Duane,Knutson,Duane@Knutson.bmt,1992-9-15,157.6,86.3,M
5452,Kevin,Bonnett,Kevin@Bonnett.iih,1995-2-13,190.8,86.0,M
5453,Angela,Carr,Angela@Carr.bzj,1946-6-7,152.8,85.8,M
5454,John,Branum,John@Branum.kjq,1997-3-17,155.6,124.2,M
5455,Shannon,Rodriguez,Shannon@Rodriguez.qsa,1995-9-18,168.9,73.3,F
5456,George,Weslowski,George@Weslowski.xtz,1957-10-4,166.9,107.8,M
5457,Karen,Lafarge,Karen@Lafarge.wgu,1961-7-21,154.4,74.9,F
5458,Colleen,Cordero,Colleen@Cordero.kef,1994-5-26,174.9,83.6,M
5459,Kris,Callan,Kris@Callan.ldt,1970-8-22,160.2,121.1,M
5460,Dana,Babb,Dana@Babb.gvj,1968-8-10,179.0,108.1,F
5461,Melissa,Vassallo,Melissa@Vassallo.ojf,1959-11-18,193.6,83.6,F
5462,John,Taylor,John@Taylor.yjx,2008-1-22,149.6,48.1,M
5463,Jimmie,Huynh,Jimmie@Huynh.gtw,1978-7-16,207.3,66.1,M
5464,Frank,Nunez,Frank@Nunez.vxj,1940-9-18,181.1,44.0,M
5465,Ryan,Guthrie,Ryan@Guthrie.cwd,2009-7-17,193.1,80.2,M
5466,Betty,Brown,Betty@Brown.emq,2004-4-1,200.5,45.1,M
5467,Everette,Stone,Everette@Stone.nqw,1951-1-13,150.8,112.8,F
5468,Geraldine,Riveron,Geraldine@Riveron.ufp,1980-7-24,153.1,43.8,F
5469,Marilyn,Duskey,Marilyn@Duskey.eyi,1991-11-12,207.2,90.9,M
5470,Sadie,Richmond,Sadie@Richmond.igb,1951-6-13,198.6,129.2,M
5471,Charles,Pigue,Charles@Pigue.kfo,1950-7-15,182.0,48.4,F
5472,Joanne,Sutherland,Joanne@Sutherland.mxl,1951-8-25,164.8,95.1,F
5473,Kari,Belland,Kari@Belland.krr,1971-7-11,172.6,44.0,M
5474,Lauren,Mccloy,Lauren@Mccloy.rsb,1979-5-27,199.9,109.5,F
5475,Bernice,Katzer,Bernice@Katzer.ojc,2007-1-22,147.9,127.8,F
5476,Robert,Weston,Robert@Weston.gpt,1981-5-3,201.1,128.0,M
5477,Arvilla,Armstrong,Arvilla@Armstrong.geg,2002-12-6,215.4,53.1,M
5478,Leslie,Bankston,Leslie@Bankston.bzo,1952-3-27,180.8,97.1,F
5479,Iliana,Robertson,Iliana@Robertson.gzk,1979-7-27,156.2,54.2,F
5480,James,Meraz,James@Meraz.udy,1949-11-21,156.1,40.7,M
5481,William,Harris,William@Harris.exb,2005-1-4,140.7,73.0,M
5482,Guadalupe,Thomas,Guadalupe@Thomas.jkj,1976-9-3,219.9,80.3,F
5483,Joseph,Besecker,Joseph@Besecker.scf,1949-8-9,213.4,76.1,M
5484,Joseph,Green,Joseph@Green.jup,2006-10-24,216.1,122.3,M
5485,Scott,Nesbit,Scott@Nesbit.oag,1992-6-23,150.5,102.7,M
5486,Chris,Capobianco,Chris@Capobianco.zrd,1952-2-5,152.5,78.1,M
5487,Douglas,Hudson,Douglas@Hudson.qtd,2004-3-3,164.1,108.8,M
5488,Gary,Vivian,Gary@Vivian.uhs,1955-4-20,181.7,62.2,M
5489,Tim,Atkinson,Tim@Atkinson.rfs,1956-4-12,165.4,91.7,M
5490,Tiffaney,Cook,Tiffaney@Cook.pag,1944-11-14,204.7,89.3,M
5491,Mildred,Hudson,Mildred@Hudson.gll,1950-9-8,189.0,44.9,F
5492,John,King,John@King.xbt,1940-9-15,219.4,96.1,F
5493,Alyssa,Hughart,Alyssa@Hughart.wod,2007-4-26,176.9,122.5,F
5494,Terence,Culpepper,Terence@Culpepper.tii,1967-4-12,146.8,82.4,M
5495,Ernestine,Hsu,Ernestine@Hsu.vyn,1955-4-26,156.9,99.4,M
5496,Stacey,Soto,Stacey@Soto.rdf,2000-5-11,153.7,120.0,M
5497,Stephen,Holbrook,Stephen@Holbrook.xbu,1996-5-17,153.2,120.9,M
5498,Cindy,Collins,Cindy@Collins.grk,1985-7-7,148.0,81.3,M
5499,Myron,Gethers,Myron@Gethers.asg,1998-12-9,210.8,100.8,F
5500,Jerry,Wilson,Jerry@Wilson.lkg,1989-6-20,146.4,113.1,M
5501,Thomas,Emery,Thomas@Emery.dau,1976-10-7,144.6,62.8,F
5502,Bradford,Fisher,Bradford@Fisher.opv,1975-8-13,207.9,72.5,M
5503,Garfield,Fultz,Garfield@Fultz.zin,1986-3-27,211.9,42.2,F
5504,Emma,Kister,Emma@Kister.jop,2003-3-20,164.9,71.5,F
5505,Johnny,Hutchinson,Johnny@Hutchinson.cpw,1959-4-7,148.9,42.5,F
5506,Cathy,Wollenberg,Cathy@Wollenberg.heu,1996-1-5,199.4,110.4,M
5507,Jack,Johnson,Jack@Johnson.cmj,1995-2-6,147.2,77.7,F
5508,Shane,Lares,Shane@Lares.ybk,1985-6-21,181.6,75.2,M
5509,Steven,Simmons,Steven@Simmons.rgi,1998-7-9,158.0,104.2,F
5510,Ernest,Berger,Ernest@Berger.fwm,2008-3-16,185.5,85.5,M
5511,Irwin,Stanford,Irwin@Stanford.rnx,1992-11-5,179.6,123.2,M
5512,Anthony,Marks,Anthony@Marks.ziz,1964-9-20,199.2,100.2,F
5513,Josephine,Winchenbach,Josephine@Winchenbach.niw,1948-5-10,162.6,120.1,M
5514,Viviana,Cutshall,Viviana@Cutshall.upl,1990-6-16,217.0,93.1,F
5515,Rita,Lemmon,Rita@Lemmon.ofv,1994-3-18,216.6,112.0,M
5516,Roy,Hill,Roy@Hill.dkn,2007-4-5,169.6,100.4,M
5517,Anna,Mook,Anna@Mook.lle,1942-4-9,181.0,96.7,M
5518,David,Lowe,David@Lowe.hmj,1961-8-24,158.4,118.3,M
5519,John,Bolden,John@Bolden.klr,1950-3-13,155.7,128.3,M
5520,Fernando,Rivera,Fernando@Rivera.ily,1985-7-26,174.0,124.5,F
5521,Elisa,Jimenez,Elisa@Jimenez.oan,1945-7-23,177.0,83.7,F
5522,Roberta,Dye,Roberta@Dye.icw,1949-12-24,159.1,70.0,M
5523,Jimmy,Hines,Jimmy@Hines.nqq,2001-4-1,152.8,101.6,M
5524,Justin,Jefferis,Justin@Jefferis.pgl,2005-10-10,216.5,42.3,M
5525,Sarah,Decker,Sarah@Decker.gmi,1978-3-22,142.6,93.3,M
5526,James,Couture,James@Couture.ixg,2002-9-20,154.1,89.7,M
5527,Gladys,Larson,Gladys@Larson.nec,1985-9-26,163.1,85.0,F
5528,Elizabeth,Block,Elizabeth@Block.tgh,1989-6-17,204.5,84.8,M
5529,Efren,Beatty,Efren@Beatty.nvi,1999-3-28,193.8,76.6,M
5530,Jessica,Flores,Jessica@Flores.jce,1985-7-27,178.7,91.1,F
5531,Vivian,Macri,Vivian@Macri.wyx,1985-3-24,151.3,58.9,M
5532,Merrill,Munroe,Merrill@Munroe.ehd,2000-3-24,147.0,86.0,M
5533,Arthur,Brady,Arthur@Brady.aih,1957-1-15,168.5,59.9,F
5534,Susan,Grenier,Susan@Grenier.qaj,1981-8-28,194.5,117.5,M
5535,Kathleen,Christy,Kathleen@Christy.rtq,1944-2-9,144.0,58.9,M
5536,Jonathan,Archie,Jonathan@Archie.tjw,2006-4-5,184.2,102.7,M
5537,Eugena,Noble,Eugena@Noble.nwi,1983-6-17,208.1,105.9,M
5538,James,William,James@William.dvv,1945-4-18,142.6,115.0,M
5539,David,Thomas,David@Thomas.vod,1981-1-4,160.1,90.0,F
5540,Eric,Tardy,Eric@Tardy.azq,1941-7-22,160.9,108.4,M
5541,Eric,Mcenaney,Eric@Mcenaney.amf,1946-1-9,147.9,79.5,F
5542,Jacqueline,Grant,Jacqueline@Grant.enn,1959-12-26,216.3,53.8,F
5543,Alicia,Bobo,Alicia@Bobo.hwn,1997-2-25,147.0,126.8,M
5544,Ronald,Jackson,Ronald@Jackson.sbi,1953-4-21,203.2,91.9,M
5545,Amy,Adair,Amy@Adair.wwy,1967-8-3,141.3,50.0,F
5546,Eva,Taylor,Eva@Taylor.zzi,1972-9-11,146.9,98.7,F
5547,Joe,Payne,Joe@Payne.rmk,1994-3-25,204.2,118.9,M
5548,James,Tibbs,James@Tibbs.maj,1996-6-21,188.8,126.4,F
5549,Dale,Smith,Dale@Smith.qty,1966-4-9,145.3,121.9,M
5550,Reggie,Barnes,Reggie@Barnes.swh,2006-11-18,205.5,103.5,M
5551,David,Guillory,David@Guillory.qfb,1954-2-9,196.5,75.1,M
5552,Frank,Hinton,Frank@Hinton.stu,1984-12-27,204.0,77.7,M
5553,Marva,Rutledge,Marva@Rutledge.ecr,1976-12-16,140.7,43.1,M
5554,Tonya,Carriaga,Tonya@Carriaga.rbk,1945-9-12,207.0,106.4,M
5555,Heidi,Osborne,Heidi@Osborne.dnc,1943-8-20,156.5,113.5,M
5556,Melissa,Bullard,Melissa@Bullard.bjw,2003-9-4,159.3,40.4,F
5557,Leon,Miller,Leon@Miller.nvz,1941-3-7,152.0,128.9,M
5558,Patricia,Ovalle,Patricia@Ovalle.gvw,1973-7-9,142.3,47.5,M
5559,Donna,Bell,Donna@Bell.jya,1945-8-21,214.2,107.4,M
5560,Oscar,Alvord,Oscar@Alvord.wod,1980-6-7,155.9,122.3,F
5561,Robert,Bowe,Robert@Bowe.bni,1970-6-4,190.0,83.3,M
5562,Virginia,Cobbins,Virginia@Cobbins.vhm,1969-12-12,148.9,104.2,M
5563,Michelle,Burke,Michelle@Burke.wnr,1947-12-28,186.6,85.1,M
5564,Sadie,Hanna,Sadie@Hanna.tig,1988-6-7,145.1,55.5,F
5565,Clotilde,Torres,Clotilde@Torres.tzl,1971-3-14,198.1,107.8,M
5566,Candace,Beveridge,Candace@Beveridge.vcp,2008-9-17,187.6,98.2,F
5567,Amanda,Hagerty,Amanda@Hagerty.tfs,2004-1-23,212.6,120.6,M
5568,Bobbie,Watson,Bobbie@Watson.lev,1980-10-24,146.6,83.1,F
5569,Raymond,Reitan,Raymond@Reitan.ata,1990-4-9,144.8,68.6,M
5570,Roy,Stearns,Roy@Stearns.mwg,1941-4-1,184.0,53.9,F
5571,Willard,May,Willard@May.ujh,1943-3-14,178.8,48.9,M
5572,Patricia,Vaughn,Patricia@Vaughn.zgf,2008-4-11,175.8,40.1,F
5573,Jon,Karrels,Jon@Karrels.utf,2001-11-5,207.3,63.0,F
5574,Mike,Gross,Mike@Gross.dsp,1942-10-28,194.4,51.8,M
5575,Rosalinda,Krebs,Rosalinda@Krebs.dha,1982-2-14,205.5,77.5,M
5576,Samantha,Moore,Samantha@Moore.plz,1954-2-1,216.0,124.5,F
5577,Donald,Mendoza,Donald@Mendoza.ibu,1982-11-2,144.9,109.6,M
5578,Joseph,Lubin,Joseph@Lubin.gge,1966-6-8,155.8,70.5,F
5579,Dorothy,Hollowell,Dorothy@Hollowell.ifs,2003-9-13,173.3,120.2,M
5580,Gerald,Wood,Gerald@Wood.eps,1994-7-7,140.4,79.9,M
